" NASHVILLE",500  PARAGON MILLS RD,33000
" NASHVILLE",500  PARAGON MILLS RD,57000
" NASHVILLE",500  PARAGON MILLS RD,60000
" NASHVILLE",500  PARAGON MILLS RD,75900
" NASHVILLE",500  PARAGON MILLS RD,63100
" NASHVILLE",500  PARAGON MILLS RD,51141
" NASHVILLE",500  PARAGON MILLS RD,82000
" NASHVILLE",500  PARAGON MILLS RD,41000
" NASHVILLE",500  PARAGON MILLS RD,32000
" NASHVILLE",500  PARAGON MILLS RD,55000
" NASHVILLE",500  PARAGON MILLS RD,55000
" NASHVILLE",500  PARAGON MILLS RD,38000
" NASHVILLE",500  PARAGON MILLS RD,55000
" NASHVILLE",500  PARAGON MILLS RD,53500
" NASHVILLE",500  PARAGON MILLS RD,42000
" NASHVILLE",500  PARAGON MILLS RD,72000
" NASHVILLE",500 PARAGON MILLS  RD,30000
" NASHVILLE",500  PARAGON MILLS RD,29000
" NASHVILLE",500  PARAGON MILLS RD,45000
" NASHVILLE",500  PARAGON MILLS RD,30000
" NASHVILLE",500  PARAGON MILLS RD,39900
" NASHVILLE",500  PARAGON MILLS RD,26500
" NASHVILLE",500  PARAGON MILLS RD,35500
" NASHVILLE",500 PARAGON MILLS  RD,47500
" NASHVILLE",500  PARAGON MILLS RD,43500
" NASHVILLE",406  BENITA DR,100000
" NASHVILLE",238  ELYSIAN FIELDS RD,72000
" NASHVILLE",505  JASMIN DR,72000
" NASHVILLE",453 JESSIE  DR,98100
" NASHVILLE",108  KEVIN CT,100000
" NASHVILLE",4832  CORNING DR,55000
" NASHVILLE",4845  LYNN DR,93000
" NASHVILLE",420  ELYSIAN FIELDS RD,73500
" NASHVILLE",420  ELYSIAN FIELDS RD,96000
" NASHVILLE",420  ELYSIAN FIELDS RD,92000
" NASHVILLE",323  FOXGLOVE DR,100000
" NASHVILLE",236  WELCH RD,88000
" NASHVILLE",353  FOXGLOVE DR,90000
" NASHVILLE",320  WELCH RD,25000
" NASHVILLE",320  WELCH RD,26000
" NASHVILLE",320  WELCH RD,44000
" NASHVILLE",320  WELCH RD,42000
" NASHVILLE",320  WELCH RD,34000
" NASHVILLE",320  WELCH RD,34500
" NASHVILLE",320  WELCH RD,47000
" NASHVILLE",320  WELCH RD,22500
" NASHVILLE",320  WELCH RD,14000
" NASHVILLE",320  WELCH RD,22500
" NASHVILLE",320  WELCH RD,15500
" NASHVILLE",320  WELCH RD,15500
" NASHVILLE",320 WELCH  RD,86075
" NASHVILLE",320  WELCH RD,85000
" NASHVILLE",320  WELCH RD,26000
" NASHVILLE",320 WELCH  RD,28500
" NASHVILLE",320 WELCH  RD,86075
" NASHVILLE",320 WELCH  RD,86075
" NASHVILLE",320  WELCH RD,25000
" NASHVILLE",320  WELCH RD,27500
" NASHVILLE",320  WELCH RD,16000
" NASHVILLE",320  WELCH RD,15000
" NASHVILLE",320  WELCH RD,24000
" NASHVILLE",320  WELCH RD,85000
" NASHVILLE",320 WELCH  RD,86075
" NASHVILLE",320  WELCH RD,25000
" NASHVILLE",320  WELCH RD,15453
" NASHVILLE",320  WELCH RD,36000
" NASHVILLE",320 WELCH  RD,86075
" NASHVILLE",320  WELCH RD,85000
" NASHVILLE",320  WELCH RD,15453
" NASHVILLE",320  WELCH RD,36000
" NASHVILLE",320  WELCH RD,20000
" NASHVILLE",320  WELCH RD,14000
" NASHVILLE",320  WELCH RD,14000
" NASHVILLE",308 VERBENA  DR,85000
" NASHVILLE",4819  CITRUS DR,70000
" NASHVILLE",4817  CITRUS DR,80000
" NASHVILLE",4800  CITRUS DR,22000
" NASHVILLE",292  PENFIELD DR,92000
" NASHVILLE",295  PENFIELD DR,85000
" NASHVILLE",298  GARRY DR,99000
" NASHVILLE",289  GARRY DR,100000
" NASHVILLE",4818  CITRUS DR,46000
" NASHVILLE",270 TAMPA  DR,45000
" NASHVILLE",270  TAMPA DR,36000
" NASHVILLE",270  TAMPA DR,21000
" NASHVILLE",270  TAMPA DR,36000
" NASHVILLE",270  TAMPA DR,18000
" NASHVILLE",270  TAMPA DR,27400
" NASHVILLE",270  TAMPA DR,29000
" NASHVILLE",270  TAMPA DR,25100
" NASHVILLE",270  TAMPA DR,72000
" NASHVILLE",270  TAMPA DR,48000
" NASHVILLE",270  TAMPA DR,72000
" NASHVILLE",270  TAMPA DR,27000
" NASHVILLE",270  TAMPA DR,72000
" NASHVILLE",270  TAMPA DR,48000
" NASHVILLE",270  TAMPA DR,72000
" NASHVILLE",270 TAMPA  DR,28000
" NASHVILLE",270  TAMPA DR,20000
" NASHVILLE",270  TAMPA DR,15000
" NASHVILLE",270 TAMPA  DR,35000
" NASHVILLE",270  TAMPA DR,10000
" NASHVILLE",270  TAMPA DR,9000
" NASHVILLE",270  TAMPA DR,11550
" NASHVILLE",270  TAMPA DR,38500
" NASHVILLE",270  TAMPA DR,10000
" NASHVILLE",270  TAMPA DR,15000
" NASHVILLE",270  TAMPA DR,40000
" NASHVILLE",270  TAMPA DR,12000
" NASHVILLE",270  TAMPA DR,15000
" NASHVILLE",270  TAMPA DR,18000
" NASHVILLE",270  TAMPA DR,5750
" NASHVILLE",270  TAMPA DR,12000
" NASHVILLE",270 TAMPA  DR,55000
" NASHVILLE",270 TAMPA  DR,30000
" NASHVILLE",270  TAMPA DR,18000
" NASHVILLE",270  TAMPA DR,11000
" NASHVILLE",270  TAMPA DR,36000
" NASHVILLE",270  TAMPA DR,87000
" NASHVILLE",270  TAMPA DR,19000
" NASHVILLE",270  TAMPA DR,87000
" OLD HICKORY",211  ANTHONY ST,91700
" OLD HICKORY",3253  LAKESHORE DR,85000
" OLD HICKORY",227  ANTHONY ST,13500
" OLD HICKORY",227  ANTHONY ST,18000
" OLD HICKORY",801  AZURA LNDG,100000
" NASHVILLE",3544 PEWITT  RD,95000
" NASHVILLE",3717  HOMELAND DR,77000
" NASHVILLE",2136 MAYNARD  CT,29000
" NASHVILLE",604  CATO RIDGE LN,25000
" NASHVILLE",608  CATO RIDGE LN,25000
" NASHVILLE",612  CATO RIDGE LN,40000
" NASHVILLE",616  CATO RIDGE LN,40000
" NASHVILLE",620  CATO RIDGE LN,40000
" NASHVILLE",624  CATO RIDGE LN,40000
" NASHVILLE",629  CATO RIDGE LN,43650
" NASHVILLE",3312  BROME LN,52500
" NASHVILLE",3348  BROME LN,52500
" NASHVILLE",3352  BROME LN,52500
" NASHVILLE",3364  BROME LN,52500
" NASHVILLE",3380  BROME LN,52500
" NASHVILLE",3353  BROME LN,52500
" NASHVILLE",3337  BROME LN,52500
" NASHVILLE",3329  BROME LN,52500
" NASHVILLE",3883  LUNN DR,52000
" NASHVILLE",3904  LUNN DR,68000
" NASHVILLE",512  PHIPPS DR,62000
" NASHVILLE",133  HODGE CT,100000
" NASHVILLE",204 HODGE  CIR,27125
" NASHVILLE",120 HODGE  CT,27175
" NASHVILLE",522 PHIPPS  DR,62000
" NASHVILLE",682  PUTNAM DR,22500
" NASHVILLE",585  PHIPPS DR,100000
" NASHVILLE",3857  CREEKWOOD CIR,70000
" NASHVILLE",3841 CREEKWOOD  CIR,90980
" NASHVILLE",3813  CREEKWOOD CIR,86500
" NASHVILLE",3933  CREEKWAY CT,85000
" NASHVILLE",4152  CREEKWOOD  N,71500
" NASHVILLE",4021  MEADOW RD,80000
" NASHVILLE",4019  MEADOW RD,18000
" NASHVILLE",4015  MEADOW RD,10000
" NASHVILLE",361  KINGVIEW DR,55000
" NASHVILLE",356  KINGVIEW DR,95000
" NASHVILLE",336  KINGVIEW DR,50000
" NASHVILLE",4559  CLARKSVILLE PIKE,50000
" NASHVILLE",673  EWING DR,26000
" NASHVILLE",2607  WHITES CREEK PIKE,62500
" NASHVILLE",5116  BUENA VISTA PIKE,85500
" NASHVILLE",5014  BUENA VISTA PIKE,23500
" NASHVILLE",3000  EWINGDALE DR,89599
" NASHVILLE",4137  AMES DR,45000
" NASHVILLE",4121  MEADOW HILL DR,90000
" NASHVILLE",3033  BUENAVIEW BLVD,80000
" NASHVILLE",4809  TRUMPET CIR,97000
" NASHVILLE",3060 BUENAVIEW  BLVD,95000
" NASHVILLE",4107  FARMVIEW DR,89900
" NASHVILLE",4154  FARMVIEW DR,72500
" NASHVILLE",512  BOBWHITE CT,77500
" NASHVILLE",3004 SUNNYVIEW  CT,97000
" NASHVILLE",3012  SUNNYVIEW CT,93000
" NASHVILLE",3004 SUNNYVIEW  DR,90100
" NASHVILLE",4134  AMES CT,33000
" NASHVILLE",4130 AMES  CT,74900
" NASHVILLE",2704  VISTA LN,40000
" NASHVILLE",2609  VISTA LN,23500
" NASHVILLE",3037 KINGS  LN,60000
" NASHVILLE",4009  MEADOW HILL DR,94900
" NASHVILLE",4021  MEADOW HILL DR,90000
" NASHVILLE",4071 BOYD  DR,86000
" NASHVILLE",4080  FAIRMEADE DR,74500
" NASHVILLE",4060  FAIRMEADE DR,63000
" NASHVILLE",3018  HUMMINGBIRD DR,46000
" NASHVILLE",722  ROWAN DR,72000
" NASHVILLE",4053  BUENA VISTA PIKE,65000
" NASHVILLE",4051  AMES DR,99900
" NASHVILLE",3890  CROUCH DR,89000
" NASHVILLE",826  CHARLIE PL,67000
" NASHVILLE",817  CHARLIE PL,100000
" NASHVILLE",768  GARRISON DR,100000
" NASHVILLE",780  GARRISON DR,80000
" NASHVILLE",780  GARRISON DR,90000
" NASHVILLE",804  CHARLIE PL,60000
" NASHVILLE",3844  CRAVATH DR,45000
" NASHVILLE",725  REVELS DR,92696
" NASHVILLE",644 ROWAN  DR,78000
" NASHVILLE",676  ROWAN DR,90000
" NASHVILLE",640  BALDWIN CT,90000
" NASHVILLE",667  ROWAN DR,45000
" NASHVILLE",673 REVELS  DR,67000
" NASHVILLE",646  REVELS DR,38000
" NASHVILLE",601  LANE CT,75000
" NASHVILLE",634  LANE DR,89900
" NASHVILLE",707  PAIGE CIR,38500
" NASHVILLE",2761  OLD MATTHEWS RD,24000
" NASHVILLE",2761  OLD MATTHEWS RD,28500
" NASHVILLE",600  MACLAURIN CT,29000
" NASHVILLE",600  MACLAURIN CT,33000
" NASHVILLE",617  MACLAURIN CT,76000
" NASHVILLE",421  REVELS DR,89900
" NASHVILLE",2412  WOODALE LN,32000
" NASHVILLE",2412  WOODALE LN,40000
" NASHVILLE",2451  WOODALE LN,28500
" NASHVILLE",2445  WOODALE LN,28700
" NASHVILLE",329  REVELS DR,64900
" NASHVILLE",0 HUMMINGBIRD  DR,53500
" NASHVILLE",3232  HUMMINGBIRD DR,42500
" NASHVILLE",3212  DOVE PL,40000
" NASHVILLE",3922  FLICKER DR,84900
" NASHVILLE",3922  FLICKER DR,89900
" NASHVILLE",3313 KINGS  LN,88000
" NASHVILLE",3242  HUMMINGBIRD DR,47200
" NASHVILLE",3240  HUMMINGBIRD DR,47200
" NASHVILLE",3236  HUMMINGBIRD DR,47200
" NASHVILLE",739  MOORMANS ARM RD,45000
" NASHVILLE",760  MOORMANS ARM RD,63500
" NASHVILLE",757  RINGGOLD DR,30000
" NASHVILLE",755  RINGGOLD DR,80000
" NASHVILLE",745  RINGGOLD DR,22000
" NASHVILLE",762  MOORMANS ARM RD,75000
" NASHVILLE",3816 ATWELL  DR,85000
" NASHVILLE",3816 ATWELL  DR,99000
" NASHVILLE",3842  CROUCH DR,50000
" NASHVILLE",3842  CROUCH DR,75000
" NASHVILLE",3830  ATWELL DR,74900
" NASHVILLE",701  LEDFORD DR,62088
" NASHVILLE",616  MALTA DR,30000
" NASHVILLE",712  MOORMANS ARM RD,58900
" NASHVILLE",3801  CROUCH DR,72500
" NASHVILLE",718  RINGGOLD DR,90000
" NASHVILLE",708  VANDERHORST DR,85500
" NASHVILLE",905  BORDEAUX PL,61745
" NASHVILLE",933  BORDEAUX PL,61745
" NASHVILLE",932  BORDEAUX PL,96237
" NASHVILLE",920  BORDEAUX PL,96237
" NASHVILLE",916  BORDEAUX PL,96237
" NASHVILLE",3529  CUMBERLAND COVE DR,53057
" NASHVILLE",3533  CUMBERLAND COVE DR,55309
" NASHVILLE",3375  WILLIAM BAILEY DR,85137
" NASHVILLE",3379  WILLIAM BAILEY DR,66734
" NASHVILLE",3383  WILLIAM BAILEY DR,66734
" NASHVILLE",3384  WILLIAM BAILEY DR,85137
" NASHVILLE",3380  WILLIAM BAILEY DR,86584
" NASHVILLE",3376  WILLIAM BAILEY DR,55309
" NASHVILLE",3360  WILLIAM BAILEY DR,86584
" NASHVILLE",3356  WILLIAM BAILEY DR,85137
" NASHVILLE",3352  WILLIAM BAILEY DR,86584
" NASHVILLE",3528  CUMBERLAND COVE DR,26770
" NASHVILLE",3524  CUMBERLAND COVE DR,100000
" NASHVILLE",3520  CUMBERLAND COVE DR,100000
" NASHVILLE",3516  CUMBERLAND COVE DR,100000
" NASHVILLE",3508  CUMBERLAND COVE DR,100000
" NASHVILLE",3333  WILLIAM BAILEY DR,55953
" NASHVILLE",3337  WILLIAM BAILEY DR,55953
" NASHVILLE",3341  WILLIAM BAILEY DR,53057
" NASHVILLE",2517  GARDNER LN,72500
" NASHVILLE",604  PIERPOINT DR,65000
" NASHVILLE",2432  ADLAI ST,15000
" NASHVILLE",2430  ADLAI ST,15000
" NASHVILLE",2428  ADLAI ST,15000
" NASHVILLE",2511  ADLAI ST,20000
" NASHVILLE",2513  ADLAI ST,20000
" NASHVILLE",55 AVALON  DR,1000
" NASHVILLE",57 AVALON  DR,1000
" NASHVILLE",2765  OLD MATTHEWS RD,94347
" NASHVILLE",2410  ADLAI ST,98500
" NASHVILLE",434  EWING LN,64000
" NASHVILLE",470  EWING DR,58000
" NASHVILLE",410  EWING DR,54000
" NASHVILLE",410 EWING  DR,78000
" NASHVILLE",447  CORNISH DR,42000
" NASHVILLE",3028  CAPPS DR,47000
" NASHVILLE",3160  GWYNNWOOD DR,27500
" NASHVILLE",3104 GREGGWOOD  DR,48000
" NASHVILLE",3129 GREGGWOOD  DR,70000
" NASHVILLE",3155 EWINGWOOD  DR,92000
" NASHVILLE",3184 EWINGDALE  DR,55000
" NASHVILLE",3112  EWINGDALE DR,82000
" NASHVILLE",3141  RICHMOND HILL DR,37000
" NASHVILLE",3141  RICHMOND HILL DR,39000
" NASHVILLE",3103  SPEARS RD,65700
" NASHVILLE",3103  WILMOTH RD,75000
" NASHVILLE",3137 BRICKDALE  LN,84000
" NASHVILLE",3206  VAILVIEW DR,88656
" NASHVILLE",3123  MEADOWSIDE LN,91000
" NASHVILLE",3106  MEADOWSIDE LN,89000
" NASHVILLE",3107  RICHMOND HILL DR,83000
" NASHVILLE",2020  BEECH AVE,99900
" NASHVILLE",426  WINGROVE ST,65477
" NASHVILLE",628  BENTON AVE,97000
" NASHVILLE",608  BENTON AVE,72000
" NASHVILLE",155  RAINS AVE,67000
" NASHVILLE",0  WINGROVE ST,90000
" NASHVILLE",412  WINGROVE ST,90000
" NASHVILLE",410  WINGROVE ST,90000
" NASHVILLE",222  RIVERSTONE CT,99500
" HERMITAGE",3957  DODSON CHAPEL RD,55000
" HERMITAGE",6003  BALTIC DR,83500
" HERMITAGE",6015  PANAMA DR,77000
" HERMITAGE",6014  CORTEZ CT,91200
" HERMITAGE",6048  PANAMA DR,93250
" HERMITAGE",4189  DODSON CHAPEL RD,77000
" HERMITAGE",515  CHANDLER PL,100000
" HERMITAGE",516  CHANDLER PL,96900
" HERMITAGE",526  CHANDLER PL,90000
" HERMITAGE",528  CHANDLER PL,99900
" HERMITAGE",539  CHANDLER PL,85000
" HERMITAGE",509  JACKSON THISTLE,77600
" HERMITAGE",110  SCHOONER CT,90000
" HERMITAGE",3320  DOCKSIDE DR,99000
" HERMITAGE",3617  PIERSIDE DR,95000
" HERMITAGE",3528  ALBEE DR,52780
" HERMITAGE",3544  ALBEE DR,85000
" HERMITAGE",3509  MAGNUM DR,90000
" HERMITAGE",3524  MAGNUM DR,69000
" HERMITAGE",3557  ALBEE DR,65500
" HERMITAGE",108  ALBEE CT,89000
" HERMITAGE",108  ALBEE CT,100000
" HERMITAGE",113  ALBEE CT,55000
" HERMITAGE",3337  LAKESIDE PL,95000
" HERMITAGE",3312  LAKESIDE PL,91815
" HERMITAGE",3336  LAKESIDE PL,96000
" HERMITAGE",529  ROCKWOOD DR,39000
" HERMITAGE",529  ROCKWOOD DR,44000
" HERMITAGE",627  ROCKWOOD DR,56800
" HERMITAGE",627  ROCKWOOD DR,59000
" HERMITAGE",119  HERMITAGE WOODS DR,52250
" HERMITAGE",407  RAINTREE PL,52500
" HERMITAGE",202  RAINTREE DR,65000
" HERMITAGE",210 RAINTREE  DR,97000
" HERMITAGE",218  RAINTREE DR,77000
" HERMITAGE",220  RAINTREE DR,60000
" HERMITAGE",619  ROCKWOOD DR,39000
" HERMITAGE",411 RAINTREE  PL,78000
" HERMITAGE",411 RAINTREE  PL,90000
" HERMITAGE",422  RAINTREE PL,85000
" HERMITAGE",501  ROCKWOOD DR,80000
" HERMITAGE",149  TULIP GROVE PT,55000
" HERMITAGE",149  TULIP GROVE PT,60000
" HERMITAGE",144  TULIP GROVE PT,55000
" HERMITAGE",144  TULIP GROVE PT,60000
" HERMITAGE",220  WINDMILL TRL,55000
" HERMITAGE",216  WINDMILL TRL,55000
" HERMITAGE",153  TULIP GROVE PT,55000
" HERMITAGE",157  TULIP GROVE PT,60000
" HERMITAGE",221  WINDMILL TRL,65000
" HERMITAGE",225  WINDMILL TRL,65000
" HERMITAGE",229  WINDMILL TRL,65000
" HERMITAGE",233  WINDMILL TRL,65000
" HERMITAGE",820  BLOOMDALE TRCE,65000
" HERMITAGE",816  BLOOMDALE TRCE,65000
" HERMITAGE",317  DUTCHFALLS CV,65000
" HERMITAGE",328  DUTCHFALLS CV,65000
" HERMITAGE",320  DUTCHFALLS CV,65000
" HERMITAGE",236  WINDMILL TRL,65000
" HERMITAGE",208  WINDMILL TRL,55000
" HERMITAGE",3355  LAKESIDE PL,95000
" HERMITAGE",411  WISTERIA LN,89000
" HERMITAGE",100  THISTLE LN,85200
" HERMITAGE",106  THISTLE LN,89900
" HERMITAGE",109  THISTLE LN,90000
" HERMITAGE",141  THISTLE LN,89000
" HERMITAGE",155  THISTLE LN,89000
" HERMITAGE",183  THISTLE LN,87000
" HERMITAGE",185  THISTLE LN,88500
" HERMITAGE",208  THISTLE LN,86000
" HERMITAGE",217  THISTLE LN,99000
" HERMITAGE",220  THISTLE LN,85000
" HERMITAGE",246  THISTLE LN,89500
" HERMITAGE",247  THISTLE LN,91000
" HERMITAGE",247 THISTLE  LN,96500
" HERMITAGE",1314  TULIP GROVE RD,88000
" HERMITAGE",4213  VALLEY GROVE DR,94900
" HERMITAGE",4253  VALLEY GROVE DR,69500
" HERMITAGE",4253  VALLEY GROVE DR,98500
" HERMITAGE",4273  VALLEY GROVE DR,70025
" HERMITAGE",4280  VALLEY GROVE DR,80200
" HERMITAGE",4235 VALLEY GROVE  DR,42000
" HERMITAGE",6164  N NEW HOPE RD,75000
" HERMITAGE",4243 CENTRAL  PIKE,92500
" ANTIOCH",4922 OLIVIA  DR,75000
" ANTIOCH",112  TOMARAND RD,41000
" NASHVILLE",295  OCALA DR,83500
" NASHVILLE",5344  EULALA DR,87339
" NASHVILLE",291  TOWNES DR,15000
" NASHVILLE",291 TOWNES  DR,42000
" NASHVILLE",5261 TUSCULUM  CT,10010
" NASHVILLE",5422  EULALA DR,50000
" NASHVILLE",5515  COUNTRY DR,94000
" NASHVILLE",5515  COUNTRY DR,98000
" NASHVILLE",5515  COUNTRY DR,68000
" NASHVILLE",5515  COUNTRY DR,83500
" NASHVILLE",5515  COUNTRY DR,76500
" NASHVILLE",5515  COUNTRY DR,73546
" NASHVILLE",5515  COUNTRY DR,80250
" NASHVILLE",5515  COUNTRY DR,80500
" NASHVILLE",5515  COUNTRY DR,75000
" ANTIOCH",186  OLD TUSCULUM RD,85000
" NASHVILLE",262  TOWNES DR,95000
" NASHVILLE",247  TOWNES DR,66000
" ANTIOCH",213  DELVIN DR,99900
" NASHVILLE",178  OCALA DR,70000
" ANTIOCH",157  OCALA DR,87000
" NASHVILLE",174  OCALA DR,98000
" ANTIOCH",199  OLD TUSCULUM RD,80000
" ANTIOCH",133  ROBERT YOEST DR,90000
" ANTIOCH",167  OLD TUSCULUM RD,40000
" ANTIOCH",167  OLD TUSCULUM RD,56000
" ANTIOCH",169  DELVIN DR,54500
" ANTIOCH",121  ROBERT YOEST DR,92500
" ANTIOCH",5028  SHIHMEN DR,82620
" ANTIOCH",131  TUSCULUM RD,85989
" ANTIOCH",708  YOEST CIR,74500
" ANTIOCH",52  TUSCULUM RD,68000
" ANTIOCH",4920  SHIHMEN DR,87600
" ANTIOCH",35  BENZING RD,85000
" NASHVILLE",605  CEDAR CT,95000
" NASHVILLE",513 CEDAR  DR,85000
" NASHVILLE",5436 EULALA  DR,85000
" NASHVILLE",5521  EULALA DR,65000
" NASHVILLE",5529  EULALA DR,65000
" NASHVILLE",5324  ASHLAWN DR,100000
" NASHVILLE",228 ASH GROVE  DR,81000
" NASHVILLE",527 CEDAR  DR,85000
" NASHVILLE",5510  COUNTRY DR,95000
" NASHVILLE",5510  COUNTRY DR,72500
" NASHVILLE",5510 COUNTRY  DR,91500
" NASHVILLE",5510  COUNTRY DR,75000
" NASHVILLE",5510  COUNTRY DR,84000
" NASHVILLE",5510  COUNTRY DR,72100
" NASHVILLE",5510  COUNTRY DR,54000
" NASHVILLE",5510  COUNTRY DR,62500
" NASHVILLE",5510 COUNTRY  DR,84000
" NASHVILLE",5510  COUNTRY DR,74000
" NASHVILLE",5510  COUNTRY DR,95000
" NASHVILLE",5510  COUNTRY DR,79500
" NASHVILLE",5510  COUNTRY DR,98500
" NASHVILLE",5510  COUNTRY DR,88500
" NASHVILLE",5510  COUNTRY DR,93000
" NASHVILLE",5510  COUNTRY DR,90000
" NASHVILLE",5510  COUNTRY DR,70000
" NASHVILLE",5510  COUNTRY DR,96000
" NASHVILLE",5510  COUNTRY DR,99000
" NASHVILLE",5510  COUNTRY DR,82000
" NASHVILLE",5510  COUNTRY DR,70000
" NASHVILLE",5510  COUNTRY DR,98000
" NASHVILLE",5510  COUNTRY DR,82000
" NASHVILLE",5510 COUNTRY  DR,85000
" NASHVILLE",5510  COUNTRY DR,78900
" NASHVILLE",5510  COUNTRY DR,75000
" NASHVILLE",5510 COUNTRY  DR,80000
" NASHVILLE",5510  COUNTRY DR,72500
" NASHVILLE",5510  COUNTRY DR,82000
" NASHVILLE",5601 COUNTRY  DR,60000
" NASHVILLE",5600  COUNTRY DR,84000
" NASHVILLE",5600  COUNTRY DR,84000
" NASHVILLE",5600  COUNTRY DR,89000
" NASHVILLE",5600  COUNTRY DR,89000
" NASHVILLE",5600  COUNTRY DR,73000
" NASHVILLE",5600  COUNTRY DR,95000
" NASHVILLE",5600  COUNTRY DR,84900
" NASHVILLE",5600  COUNTRY DR,85000
" NASHVILLE",5600  COUNTRY DR,81000
" NASHVILLE",532 CEDAR  DR,61000
" NASHVILLE",541  CEDAR DR,60000
" NASHVILLE",542  CEDAR DR,36000
" NASHVILLE",707  APPLE CT,36000
" NASHVILLE",706  APPLE CT,49400
" NASHVILLE",708 APPLE  CT,61000
" NASHVILLE",709  APPLE CT,45000
" NASHVILLE",712  APPLE CT,50000
" NASHVILLE",715  APPLE CT,37000
" NASHVILLE",558  CEDAR DR,35000
" ANTIOCH",548  JANICE DR,50000
" ANTIOCH",421 BROOK VIEW ESTATES  DR,100000
" NASHVILLE",5409  ASHLAWN DR,43000
" ANTIOCH",552  MICHELE DR,95000
" ANTIOCH",1021  BRITTANY PARK DR,94500
" ANTIOCH",1168  BRITTANY PARK LN,97000
" ANTIOCH",1036  BRITTANY PARK DR,80000
" NASHVILLE",425  CEDARVALLEY DR,95900
" NASHVILLE",405  CEDARVALLEY DR,85000
" NASHVILLE",341  CEDARMONT DR,79000
" NASHVILLE",116  VICKEY CT,73000
" NASHVILLE",120  VICKEY CT,84500
" NASHVILLE",816  ILAWOOD CT,60000
" NASHVILLE",816  ILAWOOD CT,65000
" NASHVILLE",120  CEDARMONT CIR,27800
" NASHVILLE",120  CEDARMONT CIR,69300
" ANTIOCH",5316  HICKORY PARK DR,92500
" ANTIOCH",509  CLUBHOUSE CT,70000
" ANTIOCH",1314  HICKORY PARK CT W,43000
" ANTIOCH",1325 HICKORY PARK  CT W,91000
" ANTIOCH",1301  HICKORY PARK CT W,75000
" ANTIOCH",1410  BELL TRACE DR,91000
" ANTIOCH",1207 CLUBHOUSE  LN,92000
" ANTIOCH",1211 CLUBHOUSE  LN,91000
" ANTIOCH",1414 BELL TRACE  DR,77500
" ANTIOCH",7  SYCAMORE CT,69500
" ANTIOCH",7 SYCAMORE  CT,89900
" ANTIOCH",14  SYCAMORE CT,67600
" ANTIOCH",13  HICKORY CT,40000
" ANTIOCH",16  SYCAMORE CT,77000
" ANTIOCH",18  SYCAMORE CT,69000
" ANTIOCH",22  SYCAMORE CT,70000
" ANTIOCH",7  HICKORY CT,68000
" ANTIOCH",1  MIMOSA CT,70000
" ANTIOCH",24  SYCAMORE CT,50000
" ANTIOCH",304  LEISURE CT,60000
" ANTIOCH",406  LEISURE LN,97000
" ANTIOCH",405  LEISURE LN,88500
" ANTIOCH",4240 KEVINWOOD  CT,67700
" ANTIOCH",4540  HIGHLAND RIDGE DR,100000
" ANTIOCH",4808  HIGHLANDER CV,90000
" ANTIOCH",5156  HIGHLANDER DR,100000
" ANTIOCH",5205  ROCKRIDGE CT,100000
" ANTIOCH",5209  ROCKRIDGE CT,100000
" ANTIOCH",5213  ROCKRIDGE CT,100000
" ANTIOCH",104  TOOK DR,25000
" ANTIOCH",108  TOOK DR,25000
" ANTIOCH",148  TOOK DR,22000
" ANTIOCH",148  TOOK DR,30000
" ANTIOCH",208  TOOK DR,22000
" ANTIOCH",208  TOOK DR,30000
" ANTIOCH",225  TOOK DR,11000
" ANTIOCH",225  TOOK DR,15000
" ANTIOCH",209  TOOK DR,14000
" ANTIOCH",149  TOOK DR,11000
" ANTIOCH",149  TOOK DR,15000
" ANTIOCH",232  TOOK DR,18000
" ANTIOCH",232  TOOK DR,18000
" ANTIOCH",256  TOOK DR,34943
" ANTIOCH",264  TOOK DR,18000
" ANTIOCH",268  TOOK DR,20000
" ANTIOCH",268  TOOK DR,35000
" ANTIOCH",268  TOOK DR,40000
" ANTIOCH",272  TOOK DR,21000
" ANTIOCH",604  SAMWISE LN,100000
" ANTIOCH",712  FRODO LN,100000
" ANTIOCH",716  FRODO LN,100000
" ANTIOCH",720  FRODO LN,100000
" ANTIOCH",724  FRODO LN,100000
" ANTIOCH",721  FRODO LN,32900
" ANTIOCH",713  FRODO LN,32900
" ANTIOCH",700  FRODO LN,28000
" ANTIOCH",605  SAMWISE LN,28000
" ANTIOCH",601  SAMWISE LN,28000
" ANTIOCH",265  TOOK DR,21000
" ANTIOCH",261  TOOK DR,36000
" ANTIOCH",257  TOOK DR,36000
" ANTIOCH",644  PIPPIN DR,94900
" ANTIOCH",762  PIPPIN DR,95000
" ANTIOCH",766  PIPPIN DR,96669
" ANTIOCH",1382  RURAL HILL RD,100000
" ANTIOCH",1382  RURAL HILL RD,78900
" ANTIOCH",1382  RURAL HILL RD,83000
" ANTIOCH",1382  RURAL HILL RD,98000
" ANTIOCH",1382  RURAL HILL RD,95000
" ANTIOCH",1382  RURAL HILL RD,74900
" ANTIOCH",1382  RURAL HILL RD,100000
" ANTIOCH",3001  HAMILTON CHURCH RD,92000
" ANTIOCH",3001  HAMILTON CHURCH RD,85000
" NASHVILLE",3036  CREEKWOOD DR,80000
" NASHVILLE",3108  VAILVIEW DR,64000
" NASHVILLE",3067  RICHMOND HILL DR,85900
" NASHVILLE",324  EWING DR,40000
" NASHVILLE",3124  BRICKDALE LN,74940
